column,row,label,context,label_clean,kg_labels,kg_aliases,method,kg_descriptions,pagerank,retrieval_score,GT_kg_id,GT_kg_label,evaluation_label
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Lamento di Tristano,,fuzzy-augmented,song,3.5396131256502836e-09,19.218418,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Tristano di Napoli,"T. D. Napoli|Tristano D. Napoli|Napoli, T. D.",fuzzy-augmented,Peerage person ID=42038,4.477502058693212e-09,19.218418,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Carol Tristano,"Tristano, C.|C. Tristano",fuzzy-augmented,,3.5396131256502836e-09,18.460518,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Gerardo Tristano,"Tristano, G.|G. Tristano",fuzzy-augmented,Italian composer,3.5396131256502836e-09,18.460518,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Lennie Tristano,"L. Tristano|Tristano, L.",fuzzy-augmented,American jazz pianist and composer,1.2644594226192664e-08,18.460518,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Michetti,,fuzzy-augmented,kindergarten in Francavilla Al Mare in the province of Chieti (Italy) [school id: CHAA82703P],4.396342818860957e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc Infanzia Perignano,,fuzzy-augmented,kindergarten in Casciana Terme Lari in the province of Pisa (Italy) [school id: PIAA83006D],4.362367339285744e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Bevera,,fuzzy-augmented,kindergarten in Ventimiglia in the province of Imperia (Italy) [school id: IMAA81604P],4.3688124062245604e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc Infanzia Parlascio,,fuzzy-augmented,kindergarten in Casciana Terme Lari in the province of Pisa (Italy) [school id: PIAA83005C],4.362367339285744e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Roverino,,fuzzy-augmented,kindergarten in Ventimiglia in the province of Imperia (Italy) [school id: IMAA81603N],4.3688124062245604e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc Infanzia Cevoli,,fuzzy-augmented,kindergarten in Casciana Terme Lari in the province of Pisa (Italy) [school id: PIAA830029],4.362367339285744e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Castiglione,,fuzzy-augmented,kindergarten in Castiglione Del Genovesi in the province of Salerno (Italy) [school id: SAAA87703B],4.384266854380832e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Nepi,,fuzzy-augmented,kindergarten in Nepi in the province of Viterbo (Italy) [school id: VTAA81402T],4.404255693265095e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia - Parini,,fuzzy-augmented,kindergarten in Corigliano Calabro in the province of Cosenza (Italy) [school id: CSAA88601V],4.42627844227876e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Zimella,,fuzzy-augmented,kindergarten in Zimella in the province of Verona (Italy) [school id: VRAA894024],4.384266854380832e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Oriolo,,fuzzy-augmented,kindergarten in Oriolo in the province of Cosenza (Italy) [school id: CSAA85205X],4.371935925425636e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Divignano,,fuzzy-augmented,kindergarten in Divignano in the province of Novara (Italy) [school id: NOAA80603T],4.384266854380832e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Pinocchio,,fuzzy-augmented,kindergarten in Teramo in the province of Teramo (Italy) [school id: TEAA83106L],4.384266854380832e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Piane,,fuzzy-augmented,kindergarten in Francavilla Al Mare in the province of Chieti (Italy) [school id: CHAA82701L],4.396342818860957e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Foro,,fuzzy-augmented,kindergarten in Francavilla Al Mare in the province of Chieti (Italy) [school id: CHAA82702N],4.396342818860957e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Nervia,,fuzzy-augmented,kindergarten in Ventimiglia in the province of Imperia (Italy) [school id: IMAA81602L],4.3688124062245604e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Galli,,fuzzy-augmented,kindergarten in Somma Lombardo in the province of Varese (Italy) [school id: VAAA83808X],4.384266854380832e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc Infanzia Chianni,,fuzzy-augmented,kindergarten in Chianni in the province of Pisa (Italy) [school id: PIAA830018],4.362367339285744e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Piave,,fuzzy-augmented,kindergarten in Foligno in the province of Perugia (Italy) [school id: PGAA86002C],4.340555484700115e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Granieri,,fuzzy-augmented,kindergarten in Caltagirone in the province of Catania (Italy) [school id: CTAA822046],4.384266854380832e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Maddalena,,fuzzy-augmented,kindergarten in Somma Lombardo in the province of Varese (Italy) [school id: VAAA838091],4.384266854380832e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Cadiroggio,,fuzzy-augmented,kindergarten in Castellarano in the province of Reggio Emilia (Italy) [school id: REAA83703G],4.396342818860957e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia-Lamon,,fuzzy-augmented,kindergarten in Lamon in the province of Belluno (Italy) [school id: BLAA815023],4.404255693265095e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Ari,,fuzzy-augmented,kindergarten in Ari in the province of Chieti (Italy) [school id: CHAA82203G],4.3897870583165565e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia - Sovramonte,,fuzzy-augmented,kindergarten in Sovramonte in the province of Belluno (Italy) [school id: BLAA815012],4.404255693265095e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Montebaranzone,,fuzzy-augmented,kindergarten in Prignano Sulla Secchia in the province of Modena (Italy) [school id: MOAA81506C],4.3897870583165565e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Ceccherini,,fuzzy-augmented,kindergarten in Pisa in the province of Pisa (Italy) [school id: PIAA81402B],4.365466361616569e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Pigneto,,fuzzy-augmented,kindergarten in Prignano Sulla Secchia in the province of Modena (Italy) [school id: MOAA81504A],4.3897870583165565e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Bonaldo,,fuzzy-augmented,kindergarten in Zimella in the province of Verona (Italy) [school id: VRAA894035],4.384266854380832e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Airole,,fuzzy-augmented,kindergarten in Airole in the province of Imperia (Italy) [school id: IMAA81606R],4.3688124062245604e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Latte,,fuzzy-augmented,kindergarten in Ventimiglia in the province of Imperia (Italy) [school id: IMAA81605Q],4.3688124062245604e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Castorano,,fuzzy-augmented,kindergarten in Castorano in the province of Ascoli Piceno (Italy) [school id: APAA82105T],4.3688124062245604e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Sarzano,,fuzzy-augmented,kindergarten in Genova in the province of Genova (Italy) [school id: GEAA807019],4.413995741309712e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Cereta,,fuzzy-augmented,kindergarten in Volta Mantovana in the province of Mantova (Italy) [school id: MNAA804025],4.384266854380832e-09,18.27202,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Tristano,Tristano,fuzzy-augmented,roman-catholic bishop,3.5396131256502836e-09,18.171059,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Francesco Tristano Schlimé|Francesco Tristano,"F. T. Schlime|Francesco T. Schlime|Francesco T. Schlimé|Francesco Tristano Schlime|Francesco Tristano Schlimé|Schlimé|Schlimé, F. T.|Schlime|Schlime, F. T.|F. T. Schlimé",fuzzy-augmented,Luxembourgian musician,3.84406198935238e-09,18.139172,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Evan Foster B Sc,"Evan Foster B. Sc|Evan F. B Sc|E. F. B. Sc|Sc, E. F. B.",fuzzy-augmented,researcher,3.5396131256502836e-09,18.116816,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Infancia,Enfance,fuzzy-augmented,poem written by José Asunción Silva,3.5396131256502836e-09,17.738438,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,L\infanzia di Maria,,fuzzy-augmented,"song composed by Fabrizio De André, Gian Piero Reverberi with lyrics by Fabrizio De André",3.719064581512921e-09,17.689236,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,"Tristano Campello della Spina, Conte di Campello","Tristano C. della Spina, Conte di Campello|T. C. D. S. C. D. Campello|Tristano Campello D. Spina, Conte di Campello|Campello, T. C. D. S. C. D.|Tristano Campello della Spina, Conte D. Campello|Tristano Campello della S. Conte di Campello|Tristano Campello della Spina, C. di Campello",fuzzy-augmented,born 2003,5.3868167436456515e-09,17.545635,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Trestno,,fuzzy-augmented,"village in Lower Silesian, Poland",4.292605494590991e-09,17.524284,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Reco Jefferson,"SC, R.|R. SC|Roughneck_Actual|Jefferson, R.|R. Jefferson|Reco SC",fuzzy-augmented,"American software engineer, e-commerce seller and social media influencer.",3.5396131256502836e-09,17.298512,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,New Lab Declic Ii Sc,"New Lab D. Ii Sc|New L. Declic Ii Sc|New Lab Declic I. Sc|Sc, N. L. D. I.|N. L. D. I. Sc",fuzzy-augmented,,3.5396131256502836e-09,16.915321,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,"Noel Huntley, B. Sc.","N. Huntley|Noel Huntley|Noel H. B. Sc.|Noel Huntley, B. Sc.|Huntley, N.|Sc., N. H. B.|N. H. B. Sc.",fuzzy-augmented,US author,3.5396131256502836e-09,16.767208,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Kevin Zervos,"Zervos, K.|K. P. Z. SC|K. Zervos|Kevin Paul Z. SC|Kevin P. Zervos SC|Kevin Paul Zervos SC|SC, K. P. Z.",fuzzy-augmented,Director of Public Prosecutions of Hong Kong,3.5396131256502836e-09,16.767208,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Tristano,Tristano (given name)|Tristano (first name),fuzzy-augmented,male given name,7.616165618240382e-08,16.753456,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Tristano,,fuzzy-augmented,family name,2.3941836713130453e-08,16.753456,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Tristano Codignola,"T. Codignola|Codignola, T.",fuzzy-augmented,Italian politician,3.5396131256502836e-09,16.524544,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Tristano Martinelli,"Martinelli, T.|T. Martinelli",fuzzy-augmented,Italian actor,4.041058312924325e-09,16.524544,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Tristano Pangaro,"T. Pangaro|Pangaro, T.",fuzzy-augmented,Italian footballer (1922-2004),3.5396131256502836e-09,16.524544,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Tristano alberti|Tristano Alberti,"Alberti, T.|T. Alberti",fuzzy-augmented,Italian sculptor,3.5396131256502836e-09,16.524544,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Tristano Casanova|Tristano Alessandro Casanova,"T. Casanova|Casanova, T.",fuzzy-augmented,actor,4.021560621693753e-09,16.524544,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Héctor Infanzón,"Infanzón, H.|Hector Infanzon|H. Infanzón",fuzzy-augmented,"Mexican composer, record producer and pianist",3.5396131256502836e-09,16.493229,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Belén Infanzón,"Belen Infanzon|B. Infanzón|Infanzón, B.",fuzzy-augmented,researcher,3.5396131256502836e-09,16.493229,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Italian Centre for Aid to Children,,fuzzy-augmented,organization,3.5396131256502836e-09,16.33062,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Plesso Umberto,,fuzzy-augmented,kindergarten in Trapani in the province of Trapani (Italy) [school id: TPAA003093],4.442248907125152e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Dell\Infanzia Costiera,,fuzzy-augmented,kindergarten in Mazara Del Vallo in the province of Trapani (Italy) [school id: TPAA83803P],4.384266854380832e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Rocchetta Tanaro,,fuzzy-augmented,kindergarten in Rocchetta Tanaro in the province of Asti (Italy) [school id: ATAA80901V],4.3795548009040395e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Dell\Infanzia Gorgorosso,,fuzzy-augmented,kindergarten in Mazara Del Vallo in the province of Trapani (Italy) [school id: TPAA83801L],4.384266854380832e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Secondo Mona,,fuzzy-augmented,kindergarten in Somma Lombardo in the province of Varese (Italy) [school id: VAAA83806T],4.384266854380832e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia A. Buratti,,fuzzy-augmented,kindergarten in Somma Lombardo in the province of Varese (Italy) [school id: VAAA83807V],4.384266854380832e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia -Novio Atellano -,,fuzzy-augmented,kindergarten in Frattaminore in the province of Napoli (Italy) [school id: NAAA8E201E],4.442248907125152e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc- Infanzia Novio Atellano,,fuzzy-augmented,kindergarten in Frattaminore in the province of Napoli (Italy) [school id: NAAA8E202G],4.442248907125152e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Talana - Sc. Infanzia Genziana,,fuzzy-augmented,kindergarten in Talana in the province of Ogliastra (Italy) [school id: NUAA850057],4.384266854380832e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia M. Montessori,,fuzzy-augmented,kindergarten in Corigliano Calabro in the province of Cosenza (Italy) [school id: CSAA8AH018],4.400952373024475e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Terrenove Bambina,,fuzzy-augmented,kindergarten in Marsala in the province of Trapani (Italy) [school id: TPAA04909C],4.356842852538531e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Plesso Sc. Infanzia Togliatti,,fuzzy-augmented,kindergarten in Pisticci in the province of Matera (Italy) [school id: MTAA822025],4.413995741309712e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Dell\Infanzia Rosara,,fuzzy-augmented,kindergarten in Codevigo in the province of Padova (Italy) [school id: PDAA87003V],4.35728235486111e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Amendolara Centro,,fuzzy-augmented,kindergarten in Amendolara in the province of Cosenza (Italy) [school id: CSAA85201Q],4.371935925425636e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Amendolara -Marina,,fuzzy-augmented,kindergarten in Amendolara in the province of Cosenza (Italy) [school id: CSAA85202R],4.371935925425636e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
0,0,Sc. Infanzia Di Trestano,Castellarano|Castellarano,Sc. Infanzia Di Trestano,Sc. Infanzia Tadilli Nebbiuno,,fuzzy-augmented,kindergarten in Nebbiuno in the province of Novara (Italy) [school id: NOAA819041],4.357520749023966e-09,16.169174,Q52782022,Sc. Infanzia Di Tressano,-1
